,time stamp,x0,y0,c0,x1,y1,c1,x2,y2,c2,x3,y3,c3,x4,y4,c4,x5,y5,c5,x6,y6,c6,x7,y7,c7,x8,y8,c8,x9,y9,c9,x10,y10,c10,x11,y11,c11,x12,y12,c12,x13,y13,c13,x14,y14,c14,x15,y15,c15,x16,y16,c16,x17,y17,c17,x18,y18,c18,x19,y19,c19,x20,y20,c20,x21,y21,c21,x22,y22,c22,x23,y23,c23,x24,y24,c24
0,0.0,263.035,100.431,0.237996,270.914,125.843,0.904443,249.317,129.752,0.851017,243.47,165.009,0.72197,243.477,194.464,0.534807,290.532,121.942,0.896853,306.136,157.196,0.890605,312.012,188.612,0.856124,280.666,194.401,0.833827,266.971,196.355,0.812564,280.606,241.473,0.842757,302.145,266.886,0.818837,294.331,192.441,0.822676,300.256,239.535,0.821683,304.126,280.633,0.824865,259.15,98.4238,0.21562,266.949,94.5688,0.224854,257.075,100.379,0.127488,276.736,96.4498,0.264194,296.344,290.477,0.724675,304.182,288.541,0.775697,306.081,282.648,0.62515,294.343,280.633,0.535619,290.451,278.674,0.55215,306.108,266.935,0.562218
1,0.041666666666666664,282.56,125.939,0.728916,290.383,149.395,0.955324,270.779,151.368,0.896372,262.974,188.534,0.857967,261.047,216.035,0.750823,308.109,147.416,0.911807,321.836,180.803,0.902816,329.575,212.154,0.842409,296.359,212.126,0.844386,282.663,214.057,0.824301,290.501,259.16,0.865037,313.907,290.496,0.819536,310.007,212.04,0.846716,315.957,259.099,0.853756,319.813,304.1,0.853751,276.778,121.966,0.69703,286.51,120.021,0.746059,272.88,125.906,0.147031,294.411,120.034,0.579734,313.922,313.971,0.73157,319.904,312.018,0.786761,321.744,306.124,0.672642,310.01,306.106,0.577617,306.068,304.17,0.596259,317.827,292.448,0.543345
2,0.08333333333333333,0.0,0.0,0.0,1083.83,123.875,0.907418,1095.62,119.981,0.873347,1105.53,139.577,0.660519,1101.48,157.205,0.295886,1070.19,127.864,0.895561,1070.18,149.447,0.681618,1079.96,165.112,0.430875,1093.65,165.083,0.875975,1103.45,163.111,0.904892,1111.31,192.459,0.726341,1105.4,221.844,0.604728,1083.85,167.035,0.844844,1083.89,196.49,0.84377,1083.91,225.797,0.717343,0.0,0.0,0.0,0.0,0.0,0.0,1083.89,104.392,0.169751,1070.2,108.313,0.262819,1085.87,229.672,0.51482,1080.03,229.686,0.540826,1085.86,229.748,0.693991,1105.42,227.741,0.393442,1109.38,223.869,0.383098,1105.46,223.876,0.545477
3,0.125,306.148,176.773,0.649606,319.779,198.425,0.925183,300.253,200.346,0.878286,292.443,233.667,0.869402,290.395,263.044,0.837808,337.411,198.322,0.894391,349.248,231.718,0.871515,355.043,264.979,0.87645,323.734,263.014,0.846399,309.992,263.066,0.832054,315.969,308.028,0.80368,335.558,341.445,0.776694,337.464,261.121,0.843617,345.271,308.092,0.837274,351.141,351.211,0.901975,304.178,170.999,0.519124,310.052,170.9,0.61678,300.254,172.943,0.0668291,321.81,170.964,0.527254,339.471,360.969,0.761324,349.181,360.973,0.785067,353.143,355.125,0.77675,329.663,355.098,0.577436,325.701,353.121,0.592649,339.425,343.402,0.54357
4,0.16666666666666666,317.877,192.465,0.680056,325.713,216.042,0.919952,306.07,219.93,0.902532,298.328,251.27,0.842801,298.24,278.707,0.835064,347.261,214.072,0.896426,360.932,247.377,0.853356,364.951,280.661,0.880009,335.442,282.646,0.886526,319.838,284.582,0.869106,323.696,323.821,0.874713,337.442,361.032,0.835596,349.169,282.572,0.851996,353.169,323.758,0.891297,359.073,366.833,0.878138,313.915,188.52,0.623258,321.738,184.731,0.680897,308.072,192.495,0.233217,331.617,188.539,0.524402,351.208,378.576,0.750987,359.014,376.658,0.726243,362.881,368.898,0.712815,333.532,374.692,0.787538,327.634,372.701,0.78448,341.41,364.912,0.689676
5,0.20833333333333331,315.954,198.366,0.701851,325.713,225.735,0.944246,306.07,225.831,0.923918,298.285,257.14,0.885951,296.317,286.52,0.870231,345.336,223.787,0.888766,362.878,253.277,0.895441,364.896,284.615,0.883005,333.566,290.478,0.905126,319.783,292.41,0.878805,321.781,335.443,0.901853,333.499,370.823,0.893189,347.302,290.407,0.878092,353.224,335.464,0.908084,362.88,372.736,0.882679,312.01,194.468,0.633378,319.888,194.424,0.715581,308.138,198.389,0.119382,331.608,196.354,0.531681,353.166,384.451,0.860015,362.921,382.574,0.838196,364.834,378.576,0.715537,333.512,382.582,0.822956,325.749,382.475,0.804713,337.483,374.655,0.749217
